JLSJC,SJLX,CLBS,FSRQ,CJXH,CJBH,YWFL,WTXH,SBXH,ZQDM,JYSC,GDDM,SBXW,WTFX,PCLX,CJSJ,CJSL,CJJG,CJJE,TOTALFEE,WTSL,PRICE,FUND,ASSET,COMBI,ZLXH,XGCX,ORIG,SFBZ,TZGW,AUTO,COMP,ALGO,WTZT,TSBZ,TZLX,PCFX,OPERATOR,SFCD,FQFS,DRSL,DRJE,WTPH,JYSL,BDKC,WBXT,XTLY,SBFX,ZCJSL,ZCJJE,HGXH,JGLX,ZRZH,MBLX,SCCJSJ,ETFSSFS,HBDM,CPBH,DYBH,ZHBH
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662672,30287|926678,1,890179,380,600383,1,B881487301,32201,1,,94102,100.0,11.35,1135.0,0.14,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,43100.0,489185.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:04,fund.jy.realdeal,0,20180504,6662673,30287|928253,1,890179,380,600383,1,B881487301,32201,1,,94104,100.0,11.35,1135.0,0.14,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,a,,1,,400002,,Y,43200.0,490320.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:05,fund.jy.realdeal,0,20180504,6662674,30287|928744,1,890179,380,600383,1,B881487301,32201,1,,94104,500.0,11.35,5675.0,0.73,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,a,,1,,400002,,Y,43700.0,495995.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:42,fund.jy.realdeal,0,20180504,6662717,30328|968670,1,890276,431,600383,1,B881487301,32201,2,,94142,2300.0,11.35,26105.0,3.39,43700.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,2300.0,26105.0,890275,0,0,1001,3,S,0.0,0.0,0,0,0,0,94142,,,0040A008,1,1
2018-05-04 09:41:42,fund.jy.realdeal,0,20180504,6662718,30328|968671,1,890276,431,600383,1,B881487301,32201,2,,94142,1000.0,11.35,11350.0,1.48,43700.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,3300.0,37455.0,890275,0,0,1001,3,S,0.0,0.0,0,0,0,0,94142,,,0040A008,1,1
2018-05-04 09:41:42,fund.jy.realdeal,0,20180504,6662719,30328|968672,1,890276,431,600383,1,B881487301,32201,2,,94142,13500.0,11.35,153225.0,19.91,43700.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,16800.0,190680.0,890275,0,0,1001,3,S,0.0,0.0,0,0,0,0,94142,,,0040A008,1,1
2018-05-04 09:41:43,fund.jy.realdeal,0,20180504,6662721,30328|969759,1,890276,431,600383,1,B881487301,32201,2,,94143,500.0,11.35,5675.0,0.73,43700.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,17300.0,196355.0,890275,0,0,1001,3,S,0.0,0.0,0,0,0,0,94142,,,0040A008,1,1
2018-05-04 09:41:45,fund.jy.realdeal,0,20180504,6662727,30328|971016,1,890276,431,600383,1,B881487301,32201,2,,94144,100.0,11.35,1135.0,0.14,43700.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,17400.0,197490.0,890275,0,0,1001,3,S,0.0,0.0,0,0,0,0,94142,,,0040A008,1,1
2018-05-04 09:41:51,fund.jy.realdeal,0,20180504,6662744,30328|977981,1,890276,431,600383,1,B881487301,32201,2,,94151,400.0,11.35,4540.0,0.59,43700.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,17800.0,202030.0,890275,0,0,1001,3,S,0.0,0.0,0,0,0,0,94142,,,0040A008,1,1
2018-05-04 09:41:51,fund.jy.realdeal,0,20180504,6662745,30328|978721,1,890276,431,600383,1,B881487301,32201,2,,94152,300.0,11.35,3405.0,0.44,43700.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,18100.0,205435.0,890275,0,0,1001,3,S,0.0,0.0,0,0,0,0,94142,,,0040A008,1,1
2018-05-04 09:41:54,fund.jy.realdeal,0,20180504,6662748,30328|980541,1,890276,431,600383,1,B881487301,32201,2,,94153,900.0,11.35,10215.0,1.32,43700.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,19000.0,215650.0,890275,0,0,1001,3,S,0.0,0.0,0,0,0,0,94142,,,0040A008,1,1
